수집일자,게임명,영상ID,영상제목,영상설명,게시일,채널ID,채널명,태그,카테고리ID,썸네일URL,defaultLanguage,duration,영상길이(초),영상길이(표시),dimension,definition,caption,licensedContent,privacyStatus,madeForKids,viewCount,likeCount,commentCount,구독자수,채널총조회수,채널업로드영상수,채널개설일,자막유형
2025-05-18,FC온라인,0y-jo0fNjVQ,"[FC온라인] 80억, 100억으로 1조찍기 (1~2편) 몰아보기",#fc온라인 #강장 #강화장사 #피파4 #피파온라인4,2024-03-01T10:48:14Z,UC5mEhCHrIHwMa7RzzE1pG4w,박할배,,22,https://i.ytimg.com/vi/0y-jo0fNjVQ/hqdefault.jpg,,PT8M33S,513,08:33,,,,,,,271600,1848,166,1380,365115.0,30.0,,skip
2025-05-18,서든,7Q6-QFsPJyk,서든어택 랭크전 즐겜러2,#서든어택#서든 #랭크전 #즐겜러,2024-03-01T10:55:21Z,UClc_CK3dWXYD_fRCwDycCMQ,즐겜러TV,,24,https://i.ytimg.com/vi/7Q6-QFsPJyk/hqdefault.jpg,,PT6M27S,387,06:27,,,,,,,15,2,0,2,111.0,9.0,,skip
2025-05-18,FC온라인,vb7uscDWdtc,[FC 온라인] 수상한 시청자의 중국 스쿼드,"#fc온라인 #fc24 #피파4 #fc온라인 스쿼드

월/수/금 트위치 생방송~!
bitly.ws/3evzY",2024-03-01T11:51:03Z,UCOX-OBx8ZPDN_Mxl7Mf2Irw,라쿤맨 피파겜방,,20,https://i.ytimg.com/vi/vb7uscDWdtc/hqdefault.jpg,,PT12M29S,749,12:29,,,,,,,51,0,0,31,4929.0,47.0,,skip
2025-05-18,서든,4jLMd5DTDJY,서든어택 랭크전 3vs3 서린이 훈수좀요,"#서든 
#서린이 
#33랭크전
# 서든훈수좀",2024-03-01T14:37:56Z,UCRBTedforNuo7XdKtxC0_nA,갸꿀꿀,,20,https://i.ytimg.com/vi/4jLMd5DTDJY/hqdefault.jpg,,PT47M22S,2842,47:22,,,,,,,49,1,0,6,136.0,2.0,,skip
2025-05-18,롤,K64naV7zGD8,조금 더 위험한 리그오브레전드,노딱은 위험해,2024-03-01T15:15:01Z,UCs7O2r27WtF1wjYGbZAAbZA,노란방울,,20,https://i.ytimg.com/vi/K64naV7zGD8/hqdefault.jpg,,PT6M40S,400,06:40,,,,,,,2197,7,4,19,13838.0,30.0,,skip
2025-05-18,배틀그라운드,WHqtNjnVXkU,2024 03 02  배틀그라운드 팀킬러 박제,,2024-03-01T16:19:57Z,UCm2BgLGmoKvHRszzWe_x9EQ,Seongjae_ TV,,22,https://i.ytimg.com/vi/WHqtNjnVXkU/hqdefault.jpg,,PT4M,240,04:00,,,,,,,21,1,1,3,455.0,46.0,,skip
2025-05-18,롤,tASBJO7E0YM,[NCS매드무비브금 모음] 리그오브레전드 전용 브금,"[매드무비 각 잡을 수 있는 노래들만 총집합]
구독 눌러주시고  오늘도 즐겜합시다!
Thank you so much for watching my video!(리그오브레전드편)",2024-03-01T18:15:03Z,UCiyk8-clx0vz77q07dyx5Eg,휴먼정크[HumanJunk],,22,https://i.ytimg.com/vi/tASBJO7E0YM/hqdefault.jpg,,PT14M29S,869,14:29,,,,,,,56,3,7,5,307.0,3.0,,skip
2025-05-18,배틀그라운드,q_YwhyiqyF8,배틀그라운드 Kock 2024년 복귀 매드무비,"배틀그라운드 KOck

📌PUBG Setting

 마우스 Mouse : Zowie U2   DPI  : 400
 일반 (General sensi)  : 46
 수직 (Vertical sensi) : 0.98
 조준 (AIM)  : 41
 배율 (Scope) : 45 (3배율 : 47)

Song: Culture Code - Feel Again (feat. Harley Bird) [NCS Release]
Music provided by NoCopyrightSounds
Free Download/Stream: http://ncs.io/FeelAgain
Watch:   

 • Culture Code - Feel Again (feat. Harl...  

Song: Razihel - Love U [NCS Release]
Music provided by NoCopyrightSounds
Free Download/Stream: http://ncs.io/loveu
Watch:   

 • Razihel - Love U | Jersey Club | NCS ...",2024-03-01T21:00:43Z,UC-u_bT9dQn2O0V-7IlxFVYA,코오오옥,PUBG,20,https://i.ytimg.com/vi/q_YwhyiqyF8/hqdefault.jpg,,PT7M25S,445,07:25,,,,,,,44,2,2,5,495.0,9.0,,skip
2025-05-18,서든,X_fXWvo0I0o,서든어택 캐릭터끼리 옷을 바꿔 입혀보세요!(커스텀 츄&지원 리뷰) [Sudden Attack],"#서든어택 #서든 #라포
영상 재미있게보시고 즐거운하루 보내세요!
✪‿✪ 좋아요한번
✪‿✪ 구독도한번
ƪ( ˘ ⌣˘ )ʃ 알림설정은 센스!


-----각종 정보와 궁금하신건 더보기----------------


ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
1. 영상편집프로그램
뱁믹스,VREW 두가지를 사용중입니다!
(편집자분이 편집하신영상은  프리미어프로)
썸네일 : 포토샵 (폰트정보)
(라포)은 RixFont클라우드를 사용중 입니다.
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
2.컴퓨터 사양
CPU - 인텔 i5-14600K
CPU 쿨러 - RC1800(RGB)  
메인보드 - GIGABYTE B760M AORUS ELITE 
메모리 - 삼성 DDR5 32GB(16*2, 44800)
그래픽카드 - 갤럭시 GALAX 지포스 RTX 3080 SG D6X 10GB LHR
SSD - 삼성전자 PM981a M.2
파워 - SuperFlower SF-850F14HG LEADEX III GOLD
케이스 - 다크플래쉬 DLX21

게임 윈도우7
편집 윈도우10
(윈도우 네이비최적화)
(조립은 직접했습니다)

3.장비
마우스 : 다얼유 a950(DPI1200, 민감도3) 6만원
키보드 : 다얼유 a87 pro 13만원
이어폰 : 웨이코스 씽크웨이 TONE BOB SHOCK 8D 9만원
모니터 : ASUS VG278QR(27만원) , 크로스오버(서브)(30만원) 게임할때는 서브안씀)

ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ


비즈니스 문의 : fkvh1388@naver.com

본영상의 저작권은 '라포'에게 있으면 
공유하실때는  링크를 꼭남겨주세요

서든어택 특별능력 캐릭터 정보
https://docs.google.com/spreadsheets/d/1YIOPpEeWmcuKg7v0cedb0yOuxmKkh-AS2I3u742wT1w/edit#gid=448887462

서든어택 마이건2 무기 정보
https://docs.google.com/spreadsheets/d/1X880QLmeIYHUZ_TaN-k073cvP15nSw-caXAQErEmmNs/edit#gid=0",2024-03-02T01:01:40Z,UC9Ipl8oT9PRnIRD6MeNM4fA,라포,"서든, 서든어택, 라포, 라포tv, 서든라포, 서든어택라포, 서든무기리뷰, 서든어택무기리뷰, 서든유튜버, 서든어택유튜버, 서든어택 리뷰, 서든 리뷰, 서든 영상, 서든어택 영상, 서든 재미있는, 서든어택 재미있는, 서든 랭크전, 서든어택 랭크전, 서든강좌, 서든어택 장비, 게임, fps, game, suddenattack, 츄, 지원, 커스텀 캐릭터",20,https://i.ytimg.com/vi/X_fXWvo0I0o/hqdefault.jpg,,PT6M2S,362,06:02,,,,,,,24894,40,21,61700,40361936.0,1384.0,,skip
2025-05-18,서든,O0B3xKrPS7g,100만원빵 문철요청 그리고 오프인증 후기..[서든어택 랭크전],"#서든어택#서든#서든랭크전

여러분의 구독&좋아요&알람설정&댓글은 큰 힘이 됩니다.

이 영상은 직접 제작하였으며
링크를 이용한 공유는 가능하나
다운로드하여 다른 채널에 올리시거나 페북에 올리시면
저작권 처벌을 받으실 수 있습니다.

Music provided by 브금대통령 
Track : 참나 어이가없어서 -   
 • [브금대통령] (황당/멍청이/Comic) 참나 어이가없어서/Hah,...   

Track : Grumpy Cat -   
 • [Royalty Free Music] Grumpy Cat (황당/어...  

Track : 뒤뚱뒤뚱 -   
 • [브금대통령] (귀여움/밝음/Animal) 뒤뚱뒤뚱 / Totter...  

Track : 백수의 하루 -   
 • [브금대통령](한량/코믹/Comic) 백수의 하루 / A Day o...  

Track : 웃기고있네 -   
 • [브금대통령] (농담/장난/BlackComedy) 웃기고있네/Are...  

Track : 뉘예뉘예 -   
 • [Royalty Free Music] Alright Alright ...  

Track : Bye -   
 • [브금대통령] (슬픔/우울함/Piano) Bye [무료음악/브금/R...
본 음성은 인공지능 성우 서비스 타입캐스트에서 제작되었습니다.",2024-03-02T03:00:16Z,UCH3xJqzbTAfEpPoeayRS29w,진짜블랙드TV,"서든, 서든어택, 혜성, 탕카페, 친절한라라, 상현, 화쓰, 더캠의대, 예능서든, 서든랭크전, 서든어택 랭크전, 얼음스나, 라포, 즐겜유저만석, 랜딩, 웃음참기, 무자비, 탕카페TV, 미키스나, 하카스나, 블랙드, 진짜블랙드, 마루갓, 핵스나TV, 석이, 모토준식, 씨밤단지, 서든헤이즐, 헤이즐, 랭크전, 네이비, 서든어택유튜버, 서든유튜브, 서든유튜버",20,https://i.ytimg.com/vi/O0B3xKrPS7g/hqdefault.jpg,,PT10M27S,627,10:27,,,,,,,15647,88,270,19600,25780124.0,712.0,,skip
2025-05-18,FC온라인,vRZ4pFW5H3I,42211 전술 플레이 모음 #FC온라인,"00:00 짱대낙
00:15 팀소개, 전술
00:52 드리블
03:33 중거
06:00 패스,크로스
07:58 퍼스트터치

구독과 좋아요 부탁드립니다.  큰 힘이 됩니다!
#피파4 #레알 #42211 #피파온라인4 #패드  #FC온라인
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
글꼴: 여기어때 잘난체 고딕
Track: Daniel Levi - Clown Around [NCS Release]
Music provided by NoCopyrightSounds.
Watch: http://ncs.lnk.to/clownaroundAT/youtube
Free Download / Stream: http://ncs.io/clownaround

Track: SadBois & Manno - Romeo and Juliet [NCS Release]
Music provided by NoCopyrightSounds.
Watch: http://ncs.lnk.to/RnJAT/youtube
Free Download / Stream: http://ncs.io/RnJ

Track: Rival x Jim Yosef - Gone For Good (w/ Alaina Cross) [NCS Release]
Music provided by NoCopyrightSounds.
Watch: http://ncs.lnk.to/goneforgoodAT/youtube
Free Download / Stream: http://ncs.io/goneforgood

Track: Sketchez - Don't Understand [NCS Release]
Music provided by NoCopyrightSounds.
Watch: http://ncs.lnk.to/dontunderstandAT/yo...
Free Download / Stream: http://ncs.io/dontunderstand",2024-03-02T04:15:01Z,UCkg-p8nRSPFPPDjGPrbHsPA,혁나브리,"#게임, 피파, 피파4, 개인기, 피파온라인4, FIFAONLINE4, shorts, 드리블",20,https://i.ytimg.com/vi/vRZ4pFW5H3I/hqdefault.jpg,,PT10M7S,607,10:07,,,,,,,5108,31,16,28400,33209582.0,3901.0,,skip
2025-05-18,FC온라인,4kRq_GlUHYY,[FC 온라인] 클라위는 헤딩을 잘 할까? 시참매치!,"#fc온라인 #fc24 #피파4 #fc온라인 스쿼드

월/수/금 트위치 생방송~!
bitly.ws/3evzY",2024-03-02T08:30:58Z,UCOX-OBx8ZPDN_Mxl7Mf2Irw,라쿤맨 피파겜방,,20,https://i.ytimg.com/vi/4kRq_GlUHYY/hqdefault.jpg,,PT4M41S,281,04:41,,,,,,,18,1,0,31,4929.0,47.0,,skip
2025-05-18,배틀그라운드,mSJ64tv81cc,배틀그라운드｜이제 그냥 죽기만 하지는 않아! (+쿠키 영상),"나... 나도 이제 좀 싸운다고...!ㅋㅋ (아님)

💕 게임｜배틀그라운드
💕 아바타｜ZEPETO

🎵Music provided by 브금대통령
🎵Track : 바보브금 - https://youtu.be/-_Vc-fl4TX8
🎵Track : 합리적 의심 - https://youtu.be/YvsLfyEvuR4
🎵Track : Rabbit Hole - https://youtu.be/Xb66dp1QxVY
🎵Track : 결혼 안하니? - https://youtu.be/xVavIq2AbBs
🎵Track : Kindergarten - https://youtu.be/JZLFo2qu-Ag",2024-03-02T09:00:40Z,UCTnVMN2l9ZDORrhTvCyOHzg,쏘얌얌,"배틀그라운드, battlegrounds, battleground, 배그, pubg, 배린이, 배그 뉴비, 게임, game, 쏘얌얌, 얌얌, 배틀그라운드 쏘얌얌, 배틀그라운드 얌얌, 배그 쏘얌얌, 배그 얌얌, ssoyumyum, sso-yumyum, Vtuber, 브이튜버, 버츄얼, 버튜버",20,https://i.ytimg.com/vi/mSJ64tv81cc/hqdefault.jpg,,PT12M53S,773,12:53,,,,,,,193,15,15,241,36279.0,100.0,,skip
2025-05-18,서든,MOI6CNBLTuo,서든어택 클래식총 AK-47,"👍구독과 💕좋아요 🔔알림설정 🙏부탁드립니다!
💙 아프리카 TV: https://bj.afreecatv.com/sktlfdls1108
#서든어택  #서든랭크전 #나실인 #악마 #서든 하이라이트 #랭크전",2024-03-02T09:45:48Z,UCFYJBriDhpWkY6pb5J7fTgQ,나실인TV,"서든어택, 랭크전, 슉맨, 레일리, 나실인, 서든",20,https://i.ytimg.com/vi/MOI6CNBLTuo/hqdefault.jpg,,PT8M30S,510,08:30,,,,,,,3747,13,2,1570,282269.0,58.0,,skip
2025-05-18,배틀그라운드,QMLNMX8pr-0,배틀그라운드에 랜덤뽑기가 있다는 걸 아시나요? (근데 총이 왜 안나옴?ㅋㅋ),"》김블루 VIP멤버쉽 가입하기!! :  https://www.youtube.com/channel/UCNzcxCN_Hh_lu5RCSFXKgGQ/join
》김블루 시청자 디코 공지방!! : https://discord.gg/z9pY7PJ
》김블루 인스타 : https://www.instagram.com/kimblue_37/?hl=ko
》트위치 바로가기: https://www.twitch.tv/rainblue37
》김블루 팬카페!! : https://cafe.naver.com/bloodang
★지금 구독하기와 좋아요버튼을 꾹 눌러달라구!!★
》제가 직접 3년째 사용 중인 컴퓨터 오버시스템 링크 - https://oversystem.co.kr/
사장님이 너무나 착하십니다 김블루 보고 왔다고 적어주세요! 

문의 & 스폰 문의 - kimblue@googlegroups.com

-------------------------------------------------------------------------------------
#김블루 #배틀그라운드 #배그

0:00 배그 가챠를 아시나요
0:22 랜덤템 5개로 치킨먹기
1:00 (1트) 1차 랜덤뽑기
1:43 망한 가챠로 살아남기
2:32 후라이팬 살인마 ㅋㅋㅋㅋㅋ
3:28 (2트) 펍지 마니또행 ㄷㄷ
3:57 샷발 매섭네 형
4:25 2차 랜덤뽑기
5:09 주유소 습격 사건ㅋㅋㅋㅋ
5:51 (3트) 솔랭 1위 출격
6:10 가챠 시작33
6:50 제대로된 총 등장
8:48 이게 카구팔
10:05 디렉터님 출연 영상!",2024-03-02T10:00:30Z,UCNzcxCN_Hh_lu5RCSFXKgGQ,악동 김블루,"김블루, 배그, 배틀그라운드",20,https://i.ytimg.com/vi/QMLNMX8pr-0/hqdefault.jpg,,PT10M25S,625,10:25,,,,,,,384033,3873,109,2100000,3626750091.0,3232.0,,skip
2025-05-18,FC온라인,ZFf1XeRz8n8,88조 올 금카 나폴리 스쿼드 #FC온라인,"00:00 짱대낙
00:15 팀소개, 팀컬러, 선수가치, 전술, 능력치
04:19 인게임 시작
08:54 베스트  

구독과 좋아요 부탁드립니다.  큰 힘이 됩니다!
#피파4 #나폴리 #리뷰 #피파온라인4 #패드  #FC온라인
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
글꼴: 여기어때 잘난체 고딕
Track: Daniel Levi - That's What Makes It Right [NCS Remake]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/m7-QEYxyCGk?feature=shared
Free Download / Stream: https://ncs.io/DL_TWMIR

Track: OSKI - What's The Problem? [NCS Release]
Music provided by NoCopyrightSounds.
Watch: http://ncs.lnk.to/WTPAT/youtube
Free Download / Stream: http://ncs.io/WTP

Track: Cartoon feat. Jüri Pootsmann - I Remember U
Watch:https:https://youtu.be/3wjb3HtD32c?feature=shared
Free Download / Stream: http://ncs.io/irememberu

Track: Poylow & Mandrazo - Loneliness (feat. Barmuda) [NCS Release]
Music provided by NoCopyrightSounds.
Watch: http://ncs.lnk.to/LonelinessAT/youtube
Free Download / Stream: http://ncs.io/Loneliness",2024-03-02T10:15:03Z,UCkg-p8nRSPFPPDjGPrbHsPA,혁나브리,"#게임, 피파, 피파4, 개인기, 피파온라인4, FIFAONLINE4, shorts, 드리블",20,https://i.ytimg.com/vi/ZFf1XeRz8n8/hqdefault.jpg,,PT9M49S,589,09:49,,,,,,,2126,14,6,28400,33209582.0,3901.0,,skip
2025-05-18,서든,YzSz4k0gSkU,이 정도는 해야 슈프리지 ㅎㅎ 【서든어택 친절한라라】,"아프리카TV 서든어택 여성유저 No.1 BJ친절한라라 
http://afreecatv.com/mygim02
아프리카TV 생방송시간 : 매일 오후 7시~8시 시작 / 매주 화요일 휴방

#서든 #친절한라라 #라라",2024-03-02T11:47:59Z,UCGrPkd9rA3yYuGZiT90RyLA,친절한라라,"서든어택, 서든, 생존, 생존모드, 미라지, 미라지라라, 라라, 친절한라라, 로리, 클전, 3보급, 에이보급, 에보, 랭크전, 레전드, 제리, 꿀맨, 허진석, 이성민, 날도, 보급, 라라목소리, 랜딩, 대룰, 서든1위, 세이브, 키티, 슉맨, 멩밍이잉, 김주일, 갓주일, 서든주일, 친절한라라얼굴, 친절한라라얼공, 친절한라라목소리, 위티, 강승산, 킥스나, 킥갓, 김지훈, 서한결, 장근이, 장근, 미키스나, 미키, 선고링, 앵늘, 꼬맹희, 차승아, 네이비, 임준영, 성민, 바니, 토마토, 나형, 맹희, 라라세이브, 라라드곤, 드래곤로드, 유하나, 유하낭, 슈프리머시, 서든슈프리, 슈프리, 슈프리클랜, 서든클랜, 슈프리클마",20,https://i.ytimg.com/vi/YzSz4k0gSkU/hqdefault.jpg,,PT21M41S,1301,21:41,,,,,,,32252,170,84,67000,13519981.0,464.0,,skip
2025-05-18,배틀그라운드,p6fDSyl2eAQ,모바일 배틀그라운드 모배,,2024-03-02T12:17:16Z,UCAsfh0QlbJgNXfxC2fRIb_A,굿플래이123,,22,https://i.ytimg.com/vi/p6fDSyl2eAQ/hqdefault.jpg,,PT11M1S,661,11:01,,,,,,,3,0,0,0,153.0,10.0,,skip
2025-05-18,배틀그라운드,CEbEgF11Dsw,오래만에 배그이지만 바로1등ㅋㅋㅋ[배틀그라운드],,2024-03-02T17:00:34Z,UCBGaNOxYnwauQfrwZzqpAyQ,섀도우,CapCut에서 이 놀라운 동영상을 만들었습니다. 링크를 탭하여 시도해 보세요! https://www.capcut.com/t/Zs86ewg4n/,20,https://i.ytimg.com/vi/CEbEgF11Dsw/hqdefault.jpg,,PT9M29S,569,09:29,,,,,,,13,0,0,95,44797.0,1912.0,,skip
2025-05-18,배틀그라운드,O3I0z3xKjsE,#배틀그라운드#배그#유트브#코미디#배그#쥬말배그#오랜만#,,2024-03-02T21:35:16Z,UCVQk87NTIDVUpS7JgVHZGeA,Pup게임,,20,https://i.ytimg.com/vi/O3I0z3xKjsE/hqdefault.jpg,,PT1H10M41S,4241,1:10:41,,,,,,,11,3,0,73,4834.0,139.0,,skip
2025-05-18,배틀그라운드,DrBDUnD34t4,진짜 오랜만에 배틀그라운드 ㄷㄷ,"ㅇㅅㅇ

★비콘 메일:0105640@naver.com ◀맵 보내실 분들은 여기로 보내주세요 :D
▶비콘 카카오스토리 : https://story.kakao.com/ch/chbicon
▶비콘 TV 구독하기 링크 :http://goo.gl/3ElBfM
▶마인크래프트! 재생목록: https://goo.gl/D1wAaN


◇좋아요 구독하기 감사합니다 :b

◆랜덤생방송은 치지직이나 유튜브로 합니다 ㅇㅅㅇ",2024-03-02T23:19:48Z,UCT_Sf9z6Cqy11VHOfbnQPNQ,비콘 TV,"비콘, 비콘TV, 샌드박스, Sandbox, 마인크래프트, 비콘 생방송, 생방송, 아오오니, 비콘 아오오니, 파피플레이 타임, 로블록스 원피스, 원피스, 비콘 로블록스, 킹 레거시, 비콘 원피스, 킹레거시, 로블록스 킹레거시, 프레디의 피자가게, 비콘 프레디, 프레디 비콘, 프레디, 프레디의 피자가게 브리치, 로블록스, roblox, 도어즈, 비빅, 비콘 빅민, 비콘 빅민 마인크래프트, 비콘 마인크래프트, 마인크래프트 비콘, 비콘 마크, 마크 비콘, 반반유치원, Garten of Banban, 무지개친구들, 비콘 하이픽셀, 하이픽셀, 마인크래프트 하이픽셀, 마크 하이픽셀, 발로란트, 발로란트 비콘, 비콘 발로란트, 발로란트 브론즈, 게리모드, 비콘 게리모드, 아이작 리버스, 아이작, 아이작의 눈물, 아이작 리펜던스",20,https://i.ytimg.com/vi/DrBDUnD34t4/hqdefault.jpg,,PT1H25M19S,5119,1:25:19,,,,,,,595,36,1,281000,201462350.0,2428.0,,skip
2025-05-18,FC온라인,ZDkMQEaMyFI,2024.03.02 최준돌 FC 온라인 풀코스,치지직에서 방송중인 최준돌 입니다. #피파온라인4 #fc온라인 #풀영상,2024-03-03T00:42:33Z,UC6l1XDMcrAFMgI2NasWlq6A,최준돌,,22,https://i.ytimg.com/vi/ZDkMQEaMyFI/hqdefault.jpg,,PT1H35M54S,5754,1:35:54,,,,,,,31,0,0,54,9290.0,18.0,,skip
2025-05-18,서든,3pyAnW2i4Gs,에보인특 3보 잘함 【서든어택 랭크전】,"에보인특 3보 잘함 【서든어택 랭크전】 #서든 #이아람 #랭크전 #하이라이트 

🎥생방송 아프리카TV : https://bj.afreecatv.com/zmluny123
🖥이아람 장비&컴퓨터 사양 : 유튜브 커뮤니티 참조🖱

구독💕 좋아요👍 알림설정🔔 댓글💕 정말 큰 힘이 됩니다💕

📢BGM
✔️Track - Epic Cinematic Background No Copyright Music By Anwar Amr

🎵 Intro BGM : Forces (feat. Ivan Jamile & Kedo Rebelle) - Jim Yosef 
🎵 Outro BGM : Let Your Heartbreak (feat. Leo the Kind) - EMDI x RØGUENETHVN

#서든 #이아람 #랭크전 #하이라이트",2024-03-03T01:15:00Z,UCtc93MB4ZxukX0LaQZVXR-A,이아람,"서든, 서든어택, 서든랭크전, 서든어택랭크전, 서든 랭크전, 서든어택 랭크전, 서든재림, 서든어택재림, 재림, 재림tv, 서든라플, 서든 위폭, 서든 위폭 강좌, 서든위폭, 서든 핵, 써배, 서매, 서플, 빡사, 서든 빡사, 서든 서플라이, 서든 서플, 서든 써배, 서든 서매, 핵쟁이, 프로방스, 서든프로방스, 서든 드래곤로드, 서든드래곤로드, 서든올트다운, 서든 올드타운, 드래곤로드, 서든시티켓, 서든 시티켓, 시티켓, 파이널존, 서든파이널존, 서든 파이널존, 서든 생존, 서든생존, 서든 생존모드, 생존, 서든생존모드, 서든데저트2, 서든 데저트2, 데저트2, 서든 3보급, 서든3보급, 3보급, 서든 시범단지, 서든시범단지, 시범단지, 서든 제3보급생존, 서든제3보급생존, 제3보급생존, 서든 에보, 서든에보, 서든에이보급, 서든 에이보급, #shorts, 대회, 서든 챔스, 서든 챔피언스리그, 천재림, #임준영, #레일리, #네이비, #김지훈, #머더, #위티, #해적, #미스, #라라, #랭크전, #이아람, #랜딩, #슉맨, #핵",20,https://i.ytimg.com/vi/3pyAnW2i4Gs/hqdefault.jpg,,PT11M24S,684,11:24,,,,,,,2177,7,10,370,999336.0,127.0,,skip
2025-05-18,배틀그라운드,Zj6RZ7uzRnI,찐 청정수 배린이들과 배틀그라운드ㅇㅅㅇv,"#진혀니의게임세상 #배틀그라운드 #battleground #게임 #게임방송 #게임영상 #배그 #배그가즐겁다 #카배 #카카오배그 #스쿼드 #에란겔 #강남 #4대1 #블루칩 #부활 #블루칩송신타워 #세이브 #save #game #gameplay #gameyoutube #유튜브 #게임유튜브 #꿀잼 #꿀잼영상 
#찐 #정말 #레알 #진짜 #청정수 #배린이 #찐배린이 #배생아 #재미 #재미있는 #재미있어요 #개웃김 #개잘핵",2024-03-03T04:16:33Z,UC96t05MiAcrWgPo7L6iDVtA,진혀니의게임세상,,20,https://i.ytimg.com/vi/Zj6RZ7uzRnI/hqdefault.jpg,,PT4M19S,259,04:19,,,,,,,18,0,0,435,847513.0,2367.0,,skip
