수집일자,게임명,영상ID,영상제목,영상설명,게시일,채널ID,채널명,태그,카테고리ID,썸네일URL,defaultLanguage,duration,영상길이(초),영상길이(표시),dimension,definition,caption,licensedContent,privacyStatus,madeForKids,viewCount,likeCount,commentCount,구독자수,채널총조회수,채널업로드영상수,채널개설일,자막유형
2025-06-02,서든,JLEcpmlui9M,랭크전 별레전드들의 비주류 맵  포지션 별 수비 방법 【Part. 4】,"🎬타임라인

00:00 인사
00:28 데저트
08:11 화이트스콜
14:16 B2
18:01 지하철
22:44 이탈리아
28:35 5보급
32:08 3보급
36:36 펠리스



#서든  #서든어택   #서든랭크전 #우니 #혀반샷우니


아프리카 생방송: https://bj.afreecatv.com/wjsqudtn9

우니PC 구매문의⭐️
다나와보다 저렴한 글로리PC 견적문의 ☞ https://pf.kakao.com/_ZvlQG

최적화는 글로리솔루션⭐️
PC 최적화(렉,프레임,밀림현상) 고객만족도 1위 ☞ http://pf.kakao.com/_dUAIb

디자인은 솜디자인⭐️
https://pf.kakao.com/_CExbfxj

[BGM 정보]
- Kevin MacLeod의 크리에이티브 커먼즈 저작자 표시 4.0 라이선스가 적용됩니다. https://creativecommons.org/licenses/...
출처: http://incompetech.com/music/royalty-...
아티스트: http://incompetech.com/
   
 ⬇아웃트로:서든어택 트레일러 THE LAST BULLET ⬇
  

 • 서든어택 트레일러 THE LAST BULLET  
   아웃트로 BGM: neffex-desperate
BGM 출처
-브금 대통령",2025-01-01T02:00:17Z,UCEJ_pyt0teFB9ajxoT5V0Vg,혀반샷우니,,20,https://i.ytimg.com/vi/JLEcpmlui9M/hqdefault.jpg,,PT42M47S,2567,42:47,2d,hd,false,True,public,False,3881,48,26,11000,10506147,604,2016-08-24T17:10:10Z,ko
2025-06-02,서든,A1HN7auHZmw,서든어택 랭크전  방송,서토 게임 방송,2025-01-01T02:35:57Z,UCoIYyc3Ylwt1_riaGWsJQpw,서토,,20,https://i.ytimg.com/vi/A1HN7auHZmw/hqdefault.jpg,,PT1H20M3S,4803,01:20:03,2d,sd,false,False,public,False,5,0,0,10,242,15,2013-02-21T02:30:45Z,ko
2025-06-02,서든,T_BZAWGbldo,ㅇㅎ&ㅂㅇ&ㅈㅇ 서든어택 3:3랭크전 part.1,,2025-01-01T00:27:58Z,UCd4cmSb2VMGccz-P5vOyOIQ,도촌TV,,20,https://i.ytimg.com/vi/T_BZAWGbldo/hqdefault.jpg,,PT42M39S,2559,42:39,2d,hd,false,False,public,False,7,0,0,18,800,135,2014-01-04T17:29:49Z,none
2025-06-02,서든,spCsxfod3rA,서든어택 게임 방송,서토 게임 방송,2025-01-02T00:00:31Z,UCoIYyc3Ylwt1_riaGWsJQpw,서토,,20,https://i.ytimg.com/vi/spCsxfod3rA/hqdefault.jpg,,PT49M35S,2975,49:35,2d,sd,false,False,public,False,11,0,0,10,242,15,2013-02-21T02:30:45Z,ko
2025-06-02,서든,4G_3OJnldFA,미니서든(xoperations) 애드온 정복기 Part.69,"#추억의게임, #엑스오퍼레이션, #미니서든 

게임 다운 받기 : https://cafe.naver.com/xopertaion
 엑스오퍼레이션 많이 사랑해 주세요.",2025-01-03T11:51:00Z,UCq1FW1JH3z0p8vtEIqj-9iA,연백,"추억의게임, 엑스오퍼레이션, 미니서든",20,https://i.ytimg.com/vi/4G_3OJnldFA/hqdefault.jpg,,PT57M48S,3468,57:48,2d,hd,false,False,public,False,627,6,10,287,246863,175,2013-05-19T08:55:02Z,ko
2025-06-02,서든,gbPXcpBRJRw,서든어택 행님스나 354편 고민시 vs 송하영 폭알람 vs  히트마크 어떤 선택을 해야할까?,"고민시 캐릭터와 송하영 캐릭터는 아주 좋은
기능이 있습니다. 점프 사운드 묵음과 아군 발소리 끄기 기능이 있습니다.
고민시는 폭탄 알람 기능이 있고, 송하영은 히트마크 기능이 있습니다.
저는 두 캐릭을 모두 사용해봤는데 폭탄 알람 기능의 고민시 캐릭이 
별로 라고 생각합니다. 오히려 송하영의 히트마크가 더 도움이 됩니다.
물론 이것은 똥참새의 생각입니다. ㅋㅋㅋㅋㅋㅋ
티어에 따라서 느낌이 다를거라 생각합니다. 
그리고 캐릭터에서 또 중요한것은 색상입니다.
색상은 고민시가 좀 더 좋다고 생각합니다.
플마에서 가격은 지금 고민시가 더 비쌉니다.


서든어택 최적화 ""핑크솔루션"": 
https://blog.naver.com/hokap123 

유료 맴버십 가입은 아래를 눌러주세요 :
https://www.youtube.com/channel/UCx2wsaHf6aF878uBAKA4KJQ/join

DPI: 1000  보고율: 1000 마우스감도: -3~20(무기에 따라 변경)
해상도: 800600 종횡비, 와이드
모니터: 벤큐 XL2411P,  LG HDR WQHD
그래픽카드: NVVIDIA GeForce RTX 2060
키보드: 로지텍 PRO X TKL, G512 카본 GX BLUE
마우스: 로지텍 지슈라(PRO SUPER LIGHT), 인옵, 로지텍 G502 HERO 
헤드폰: 로지텍  G PRO X 무선헤드셋, NOX 블랙홀 게이밍 유선 헤드셋, SHOKZ 골전도 헤드셋, 밥쇽 4D 






#송하영 #핑크솔루션 #고민시 #서든최적화 #사령관 #여자아이들 #크로마키 #근접무기공적 #좌우탄 #이다혜 #조연주 #개근어택 #로얄12셋 #버닝 #간판타기 #삼바리 #RA-PDW #무빙 #에어트랙볼마우스 #시즌3 #로얄9세트 #콤보칼 #트랙볼마우스 #공격샷 #수비샷 #고정관념깨기 #마이건마트 #고감도 #버티컬마우스 #카직스소음기 #카툰캐릭터 #김미루 #시그착검 #노&마 #외모지상주의 #타지옥 #204호 #멘탈강화 #인페르노 #최애캐릭터 #TSR #연막저격총 #프리에임 #로얄마이건 #100렙ak47 #노블100렙 #착검노블100렙 #월남스키부대 #최민태 #행행 #노블AK47착검 #강승산 #둘기둘기 #슉맨 #멩밍이 #갓주일 킥스나 #레일리 #얼음스나 #최애총 #최애라이플 #미션 #3보급개인전 #행님존 #클랜아지트 #브라더 #클랜vip #뉴익스 #인옵 #조이스케이트 #로얄엠포 #도망자 #생존모드 #다이너마트 #클랜랭크전 #더블삼권 #노바 #클랜랭크전 #예지 #QCK헤비 #장패드 #매쉬방석 #골전도헤드폰 #버티컬마우스 #녹스헤드셋 #행님스나와오른팔들 #맴버십 #모니터암 #사운드플레이 #신세경 #송하영 #로지텍헤드폰 #103착검럼블 #프로미스나인 #고사리더블 #GSR #서든어택캐릭터추천 #라이플피지컬 #블킹으로상탄관리 #광역스캔법 #손캠 #부사령관 #특급중장 #군단장 #전진스나  #클랜전 #근접무기 #위폭 #커스텀무기 #스나잡기술 #총던지기 #g680 #로지텍 #마우스패드 #로지텍마우스패드 #손캠 #노폭전 #로얄에땁 #틱 #미니맵보기 #sp벌기 #플리마켓 #DSG12 #대사기 #메카닉 #ANR #미니맵 #노블에땁 #노솜기 #럼블고사리 #gsr #50렙 #로지텍마우스 #고사리 #고사리럼블 #럼블3세트 #럼블폭 #랭크전 #더블시그 #시그 #나삼사 #럼블나삼사 #2023파이널시즌 #행님라플 #서든부캐 #저녁방송 #랭크전 #듀오 #더블12세트 #더블12세트50렙 # nmixx #특별시즌 #사이가더블 #개선서버 #붐윈체스터 #레버넌트아킴보 #마이건마트 #TRG #마크12 #마크12럼블 #만렙 #50렙 #3보급 #쌉드립 #비매너 #일요일 #마크12 #마크12럼블 #사이가 #사이가더블#마우스감도 #마우스감도무조건낮춰 #디씨인사이드 #서든어택갤러리  #무빙 #랟크전 #피스메이커#한글날 #깔맞춤 #민속촌이벤트 #민속촌블루 #민속촌블루스나 #민속촌블루폭 #더블12세트#캐릭터 #무기 #컬렉션북 #레버넌트 #MAR-200 #P90_V2 #GSR-6 #더블9세트 #윈체스터더블#파마스 #더블 #파마스더블 #50레벨 #에땁 #삼권  #행님라플 #이지서버 #피지컬  #밤에안자고 #서든어택18주년 #행님스나 #행님라플 #클랜전 #마이건마트 #더블 #더블3세트#서든어택 #실시간방송 #민속촌 #A보급창고 #듀오 #실시간게임방송#명랑서든 #명랑서든클랜
This stream is created with #PRISMLiveStudio",2025-01-02T18:46:42Z,UCx2wsaHf6aF878uBAKA4KJQ,행님스나,서든어택,20,https://i.ytimg.com/vi/gbPXcpBRJRw/hqdefault.jpg,,PT1H10M,4200,01:10:00,2d,hd,false,True,public,False,703,3,2,1540,854050,1126,2022-09-26T23:48:21.326288Z,ko
2025-06-02,서든,_pKNB9mBy-A,서든어택 행님스나 353편 1월 1일이 생일인 나?!! ㅋㅋ,"2025년 새해가 밝았습니다.
1월 1일... ㅋㅋㅋ 제 생일입니다. 
ㅋㅋㅋ  


서든어택 최적화 ""핑크솔루션"": 
https://blog.naver.com/hokap123 

유료 맴버십 가입은 아래를 눌러주세요 :
https://www.youtube.com/channel/UCx2wsaHf6aF878uBAKA4KJQ/join

DPI: 1000  보고율: 1000 마우스감도: -3~20(무기에 따라 변경)
해상도: 800600 종횡비, 와이드
모니터: 벤큐 XL2411P,  LG HDR WQHD
그래픽카드: NVVIDIA GeForce RTX 2060
키보드: 로지텍 PRO X TKL, G512 카본 GX BLUE
마우스: 로지텍 지슈라(PRO SUPER LIGHT), 인옵, 로지텍 G502 HERO 
헤드폰: 로지텍  G PRO X 무선헤드셋, NOX 블랙홀 게이밍 유선 헤드셋, SHOKZ 골전도 헤드셋, 밥쇽 4D 






#핑크솔루션 #고민시 #서든최적화 #사령관 #여자아이들 #크로마키 #근접무기공적 #좌우탄 #이다혜 #조연주 #개근어택 #로얄12셋 #버닝 #간판타기 #삼바리 #RA-PDW #무빙 #에어트랙볼마우스 #시즌3 #로얄9세트 #콤보칼 #트랙볼마우스 #공격샷 #수비샷 #고정관념깨기 #마이건마트 #고감도 #버티컬마우스 #카직스소음기 #카툰캐릭터 #김미루 #시그착검 #노&마 #외모지상주의 #타지옥 #204호 #멘탈강화 #인페르노 #최애캐릭터 #TSR #연막저격총 #프리에임 #로얄마이건 #100렙ak47 #노블100렙 #착검노블100렙 #월남스키부대 #최민태 #행행 #노블AK47착검 #강승산 #둘기둘기 #슉맨 #멩밍이 #갓주일 킥스나 #레일리 #얼음스나 #최애총 #최애라이플 #미션 #3보급개인전 #행님존 #클랜아지트 #브라더 #클랜vip #뉴익스 #인옵 #조이스케이트 #로얄엠포 #도망자 #생존모드 #다이너마트 #클랜랭크전 #더블삼권 #노바 #클랜랭크전 #예지 #QCK헤비 #장패드 #매쉬방석 #골전도헤드폰 #버티컬마우스 #녹스헤드셋 #행님스나와오른팔들 #맴버십 #모니터암 #사운드플레이 #신세경 #송하영 #로지텍헤드폰 #103착검럼블 #프로미스나인 #고사리더블 #GSR #서든어택캐릭터추천 #라이플피지컬 #블킹으로상탄관리 #광역스캔법 #손캠 #부사령관 #특급중장 #군단장 #전진스나  #클랜전 #근접무기 #위폭 #커스텀무기 #스나잡기술 #총던지기 #g680 #로지텍 #마우스패드 #로지텍마우스패드 #손캠 #노폭전 #로얄에땁 #틱 #미니맵보기 #sp벌기 #플리마켓 #DSG12 #대사기 #메카닉 #ANR #미니맵 #노블에땁 #노솜기 #럼블고사리 #gsr #50렙 #로지텍마우스 #고사리 #고사리럼블 #럼블3세트 #럼블폭 #랭크전 #더블시그 #시그 #나삼사 #럼블나삼사 #2023파이널시즌 #행님라플 #서든부캐 #저녁방송 #랭크전 #듀오 #더블12세트 #더블12세트50렙 # nmixx #특별시즌 #사이가더블 #개선서버 #붐윈체스터 #레버넌트아킴보 #마이건마트 #TRG #마크12 #마크12럼블 #만렙 #50렙 #3보급 #쌉드립 #비매너 #일요일 #마크12 #마크12럼블 #사이가 #사이가더블#마우스감도 #마우스감도무조건낮춰 #디씨인사이드 #서든어택갤러리  #무빙 #랟크전 #피스메이커#한글날 #깔맞춤 #민속촌이벤트 #민속촌블루 #민속촌블루스나 #민속촌블루폭 #더블12세트#캐릭터 #무기 #컬렉션북 #레버넌트 #MAR-200 #P90_V2 #GSR-6 #더블9세트 #윈체스터더블#파마스 #더블 #파마스더블 #50레벨 #에땁 #삼권  #행님라플 #이지서버 #피지컬  #밤에안자고 #서든어택18주년 #행님스나 #행님라플 #클랜전 #마이건마트 #더블 #더블3세트#서든어택 #실시간방송 #민속촌 #A보급창고 #듀오 #실시간게임방송#명랑서든 #명랑서든클랜
This stream is created with #PRISMLiveStudio",2025-01-01T18:05:58Z,UCx2wsaHf6aF878uBAKA4KJQ,행님스나,서든어택,20,https://i.ytimg.com/vi/_pKNB9mBy-A/hqdefault.jpg,,PT21M10S,1270,21:10,2d,hd,false,True,public,False,678,2,2,1540,854050,1126,2022-09-26T23:48:21.326288Z,none
2025-06-02,서든,D3UqmZYTNms,샷오바장인 새복많 서든어택 랭크전,샷오바장인 시참파랭 질문환영 서든어택 랭크전,2025-01-02T20:25:10Z,UCohwJbmCXL-7gP4FJgzZAoQ,샷오바장인,"서든어택, 서든, 랭크전",20,https://i.ytimg.com/vi/D3UqmZYTNms/hqdefault.jpg,,PT1H56M53S,7013,01:56:53,2d,hd,false,False,public,False,117,5,2,5740,22802271,937,2023-03-04T14:31:38.586653Z,none
2025-06-02,서든,GSwWkkGKM-E,2025-01-01 서든어택 EXIT 2인 플레이~ (음성),,2025-01-01T14:32:13Z,UCs1LDD5FzKEUnzBJYhoXumQ,JDH피스록맨,,20,https://i.ytimg.com/vi/GSwWkkGKM-E/hqdefault.jpg,,PT53M41S,3221,53:41,2d,hd,false,False,public,False,28,0,0,1000,850988,3271,2011-11-15T14:56:26Z,none
2025-06-02,서든,wAhcwi1vTrk,스타크래프트 빠른무한 챠레식 (25.01.03 평일 저녁 방송) 새해복많이받으세요~,"아프리카 티비에서도 시작했습니다~ 많은 관심 부탁드려요!
스타&서든어택&배틀그라운드 즐겜해볼게요! 구독 좋아요 알람 부탁드립니다!
합방, 시청자 참여 기다리고 있겠습니다!
#스타크래프트 #빠른무한 #빨무 #서든어택 #배틀그라운드

아프리카티비 - 챠레식 검색!

후원 투네이션
https://toon.at/donate/youtube_resik",2025-01-03T15:12:39Z,UC6NNikQeIvn_YmnDkNQ-GEw,챠레식,,20,https://i.ytimg.com/vi/wAhcwi1vTrk/hqdefault.jpg,,PT1H26M42S,5202,01:26:42,2d,hd,false,False,public,False,15,0,0,668,497011,1223,2021-04-11T12:49:42.943443Z,none
2025-06-02,서든,VYWcI_tmWVc,[넥슨 사이퍼즈] 공식전 탱커 플레이(SOOP아프리카 티비 라이브 다시보기 영상)(샷건 주의!!),#브론즈구간 #게임 #넥슨 #발로란트 #빡겜 #모바일게임 #서든어택 #서든어택랭크전 #gaming #배그 #사이퍼즈,2025-01-01T14:08:58Z,UCw69Io_rwN1BjHzyV7BRKpw,"BJ大韓白金(SOOP아프리카티비,치지직)",,20,https://i.ytimg.com/vi/VYWcI_tmWVc/hqdefault.jpg,,PT21M4S,1264,21:04,2d,hd,false,False,public,False,129,2,0,21,52188,219,2024-06-13T05:38:09.090682Z,none
2025-06-02,서든,5i5g6yUkY_4,위폭 마스터가 알려주는 랭크전의 모든위폭 [드곤프방편] 【Part. 6-1】,"#서든  #서든어택   #서든랭크전 #우니 #혀반샷우니


아프리카 생방송: https://bj.afreecatv.com/wjsqudtn9

우니PC 구매문의⭐️
다나와보다 저렴한 글로리PC 견적문의 ☞ https://pf.kakao.com/_ZvlQG

최적화는 글로리솔루션⭐️
PC 최적화(렉,프레임,밀림현상) 고객만족도 1위 ☞ http://pf.kakao.com/_dUAIb

디자인은 솜디자인⭐️
https://pf.kakao.com/_CExbfxj

[BGM 정보]
- Kevin MacLeod의 크리에이티브 커먼즈 저작자 표시 4.0 라이선스가 적용됩니다. https://creativecommons.org/licenses/...
출처: http://incompetech.com/music/royalty-...
아티스트: http://incompetech.com/
   
 ⬇아웃트로:서든어택 트레일러 THE LAST BULLET ⬇
  

 • 서든어택 트레일러 THE LAST BULLET  
   아웃트로 BGM: neffex-desperate
BGM 출처
-브금 대통령",2025-01-06T02:00:03Z,UCEJ_pyt0teFB9ajxoT5V0Vg,혀반샷우니,,20,https://i.ytimg.com/vi/5i5g6yUkY_4/hqdefault.jpg,,PT37M3S,2223,37:03,2d,hd,false,True,public,False,10086,169,58,11000,10506147,604,2016-08-24T17:10:10Z,ko
2025-06-02,서든,h67szWic9Ck,"태디와의 두 번째 토크, 서든어택의 얼굴들 | 태디톡 2화 | 서든어택","24년을 돌아보고, 25년을 맞이할 시간, 서든을 빛내준 서든러를 소개합니다!
태디톡 2화 시청하고, 깜짝 선물도 받아가세요!
============================================================
쾌감 원샷! 지금 바로 서든어택을 플레이하세요!
👉 다운로드 홈페이지 : https://sa.nexon.com
👉 페이스북 : https://www.facebook.com/SuddenAttack.Korea
============================================================
#서든 #태디톡 #2화 #확률형아이템포함",2025-01-06T09:00:44Z,UCMJhnmKJ6xwRIFL1ZFb9QrA,서든어택,"서든어택, 서든, sudden attack",20,https://i.ytimg.com/vi/h67szWic9Ck/hqdefault.jpg,,PT24M27S,1467,24:27,2d,hd,false,True,public,False,31934,99,136,195000,169514355,2427,2013-06-13T02:16:35Z,ko
2025-06-02,서든,per3Ym_aO3U,"서든 ""MP-X3"" 개사기",,2025-01-05T02:35:50Z,UC75JWX1lCXh0YB98Cqq3p-Q,강나루,,20,https://i.ytimg.com/vi/per3Ym_aO3U/hqdefault.jpg,,PT41M17S,2477,41:17,2d,hd,false,False,public,False,674,1,0,5,5407,9,2025-01-05T02:19:58.357326Z,ko
2025-06-02,서든,K2YK2KZiSYA,ㅇㅎ&ㅂㅇ&ㅈㅇ 서든어택 랭크전 part.5,,2025-01-05T22:37:19Z,UCd4cmSb2VMGccz-P5vOyOIQ,도촌TV,,20,https://i.ytimg.com/vi/K2YK2KZiSYA/hqdefault.jpg,,PT1H7M48S,4068,01:07:48,2d,hd,false,False,public,False,6,0,0,18,800,135,2014-01-04T17:29:49Z,ko
2025-06-02,서든,iWz7EziN818,ㅇㅎ&ㅂㅇ&ㅈㅇ 서든어택 랭크전 part.4,,2025-01-05T00:17:53Z,UCd4cmSb2VMGccz-P5vOyOIQ,도촌TV,,20,https://i.ytimg.com/vi/iWz7EziN818/hqdefault.jpg,,PT1H33M57S,5637,01:33:57,2d,hd,false,False,public,False,4,0,0,18,800,135,2014-01-04T17:29:49Z,none
2025-06-02,서든,nTWaiWDYvxc,"서든어택 행님스나 357편 위플도우미 세팅을 테스트 합니다. 그러다 제 사칭 ""참다행이야~"" 이사람이 헁님스나 위닉으로 이상한 짓을 하고 다녀요 ㅠㅠ","위플도우미로 세팅을 했어요
테스트 영상이니 안보셔도 됩니다.
테스트 하고 있는데 이런 상황이 생겼어요 ㅠㅠ


서든어택 최적화 ""핑크솔루션"": 
https://blog.naver.com/hokap123 

유료 맴버십 가입은 아래를 눌러주세요 :
https://www.youtube.com/channel/UCx2wsaHf6aF878uBAKA4KJQ/join

DPI: 1000  보고율: 1000 마우스감도: -3~20(무기에 따라 변경)
해상도: 800600 종횡비, 와이드
모니터: 벤큐 XL2411P,  LG HDR WQHD
그래픽카드: NVVIDIA GeForce RTX 2060
키보드: 로지텍 PRO X TKL, G512 카본 GX BLUE
마우스: 로지텍 지슈라(PRO SUPER LIGHT), 인옵, 로지텍 G502 HERO 
헤드폰: 로지텍  G PRO X 무선헤드셋, NOX 블랙홀 게이밍 유선 헤드셋, SHOKZ 골전도 헤드셋, 밥쇽 4D 






#송하영 #핑크솔루션 #고민시 #서든최적화 #사령관 #여자아이들 #크로마키 #근접무기공적 #좌우탄 #이다혜 #조연주 #개근어택 #로얄12셋 #버닝 #간판타기 #삼바리 #RA-PDW #무빙 #에어트랙볼마우스 #시즌3 #로얄9세트 #콤보칼 #트랙볼마우스 #공격샷 #수비샷 #고정관념깨기 #마이건마트 #고감도 #버티컬마우스 #카직스소음기 #카툰캐릭터 #김미루 #시그착검 #노&마 #외모지상주의 #타지옥 #204호 #멘탈강화 #인페르노 #최애캐릭터 #TSR #연막저격총 #프리에임 #로얄마이건 #100렙ak47 #노블100렙 #착검노블100렙 #월남스키부대 #최민태 #행행 #노블AK47착검 #강승산 #둘기둘기 #슉맨 #멩밍이 #갓주일 킥스나 #레일리 #얼음스나 #최애총 #최애라이플 #미션 #3보급개인전 #행님존 #클랜아지트 #브라더 #클랜vip #뉴익스 #인옵 #조이스케이트 #로얄엠포 #도망자 #생존모드 #다이너마트 #클랜랭크전 #더블삼권 #노바 #클랜랭크전 #예지 #QCK헤비 #장패드 #매쉬방석 #골전도헤드폰 #버티컬마우스 #녹스헤드셋 #행님스나와오른팔들 #맴버십 #모니터암 #사운드플레이 #신세경 #송하영 #로지텍헤드폰 #103착검럼블 #프로미스나인 #고사리더블 #GSR #서든어택캐릭터추천 #라이플피지컬 #블킹으로상탄관리 #광역스캔법 #손캠 #부사령관 #특급중장 #군단장 #전진스나  #클랜전 #근접무기 #위폭 #커스텀무기 #스나잡기술 #총던지기 #g680 #로지텍 #마우스패드 #로지텍마우스패드 #손캠 #노폭전 #로얄에땁 #틱 #미니맵보기 #sp벌기 #플리마켓 #DSG12 #대사기 #메카닉 #ANR #미니맵 #노블에땁 #노솜기 #럼블고사리 #gsr #50렙 #로지텍마우스 #고사리 #고사리럼블 #럼블3세트 #럼블폭 #랭크전 #더블시그 #시그 #나삼사 #럼블나삼사 #2023파이널시즌 #행님라플 #서든부캐 #저녁방송 #랭크전 #듀오 #더블12세트 #더블12세트50렙 # nmixx #특별시즌 #사이가더블 #개선서버 #붐윈체스터 #레버넌트아킴보 #마이건마트 #TRG #마크12 #마크12럼블 #만렙 #50렙 #3보급 #쌉드립 #비매너 #일요일 #마크12 #마크12럼블 #사이가 #사이가더블#마우스감도 #마우스감도무조건낮춰 #디씨인사이드 #서든어택갤러리  #무빙 #랟크전 #피스메이커#한글날 #깔맞춤 #민속촌이벤트 #민속촌블루 #민속촌블루스나 #민속촌블루폭 #더블12세트#캐릭터 #무기 #컬렉션북 #레버넌트 #MAR-200 #P90_V2 #GSR-6 #더블9세트 #윈체스터더블#파마스 #더블 #파마스더블 #50레벨 #에땁 #삼권  #행님라플 #이지서버 #피지컬  #밤에안자고 #서든어택18주년 #행님스나 #행님라플 #클랜전 #마이건마트 #더블 #더블3세트#서든어택 #실시간방송 #민속촌 #A보급창고 #듀오 #실시간게임방송#명랑서든 #명랑서든클랜
This stream is created with #PRISMLiveStudio",2025-01-04T09:56:12Z,UCx2wsaHf6aF878uBAKA4KJQ,행님스나,서든어택,20,https://i.ytimg.com/vi/nTWaiWDYvxc/hqdefault.jpg,,PT53M8S,3188,53:08,2d,hd,false,False,public,False,311,2,0,1540,854050,1126,2022-09-26T23:48:21.326288Z,none
2025-06-02,서든,qrbMZgqmIn0,서든어택 뉴비 1일차 오빠들 서든 알려주세용,서든어택,2025-01-04T18:45:52Z,UCOl5VVSV4sRhqoY7ihNdu2g,한검잉,,20,https://i.ytimg.com/vi/qrbMZgqmIn0/hqdefault.jpg,,PT1H41M6S,6066,01:41:06,2d,hd,false,False,public,False,57,0,0,5,2110,31,2022-11-08T15:16:35.915762Z,none
2025-06-02,서든,bGjJSbOnMAw,서든] grim] 텟생] 대룰내전 새싹 클랜텟(12.12) - 11,"#서든 #서든어택 #혀반샷우니 #우니 #팬클 #대내 #삼보 #클랭 #랭크전 #grim
대룰내전 새싹 클랜텟(12.12)-11",2025-01-06T01:28:15Z,UCFKzC07XfC42RaZfFt4peaw,서든청집사,,20,https://i.ytimg.com/vi/bGjJSbOnMAw/hqdefault.jpg,,PT1H39M,5940,01:39:00,2d,hd,false,False,public,False,6,0,0,7,1071,191,2024-11-12T23:44:33.734408Z,ko
2025-06-02,서든,k3A0eakS-fo,"2025-01-04 서든어택 공룡 모드 플레이, 6웨이브에서 시작~~",,2025-01-04T14:57:47Z,UCs1LDD5FzKEUnzBJYhoXumQ,JDH피스록맨,,20,https://i.ytimg.com/vi/k3A0eakS-fo/hqdefault.jpg,,PT1H56M50S,7010,01:56:50,2d,hd,false,False,public,False,22,0,0,1000,850988,3271,2011-11-15T14:56:26Z,none
2025-06-02,서든,_OtyHP5Cizk,Sudden Attack (Korean: 서든어택) #8,"Sudden Attack (Korean: 서든어택) is a free-to-play multiplayer first-person shooter online game developed by the South Korean company GameHi. The North American service for Sudden Attack was terminated on January 29, 2014. A sequel, Sudden Attack 2, was launched in 2016. By June 2020, the game had over 23 million registered users worldwide and grossed over $500 million in lifetime revenue.[1] By December 2021, the game grossed over $600 million.[2]",2025-01-06T04:39:07Z,UCrG6ny5eoyq0xI3-fSYQzIQ,HUK GAMES,,20,https://i.ytimg.com/vi/_OtyHP5Cizk/hqdefault.jpg,,PT31M35S,1895,31:35,2d,hd,false,False,public,False,17,0,0,30,2753,193,2019-12-01T15:44:04.322801Z,none
2025-06-02,서든,2f-U3tgiM8k,스타크래프트 빠른무한 챠레식 (25.01.05 주말 오후 방송) 오늘도 열심히!,"아프리카 티비에서도 시작했습니다~ 많은 관심 부탁드려요!
스타&서든어택&배틀그라운드 즐겜해볼게요! 구독 좋아요 알람 부탁드립니다!
합방, 시청자 참여 기다리고 있겠습니다!
#스타크래프트 #빠른무한 #빨무 #서든어택 #배틀그라운드

아프리카티비 - 챠레식 검색!

후원 투네이션
https://toon.at/donate/youtube_resik",2025-01-05T21:12:01Z,UC6NNikQeIvn_YmnDkNQ-GEw,챠레식,,20,https://i.ytimg.com/vi/2f-U3tgiM8k/hqdefault.jpg,,PT1H54M10S,6850,01:54:10,2d,hd,false,False,public,False,11,1,0,668,497011,1223,2021-04-11T12:49:42.943443Z,none
2025-06-02,서든,krEM_wKmlf0,"[검은사막]-다시보기 ㅣ1/3 연구소ㅣ프리오네 신규생활 악세 , 생활도구ㅣ[BDO] New PREONNE Accessories & New Life Skill Tools","2025.1.3.금
검은사막 연구소, 다시보기

프리오네 신규생활악세
신규 생활 도구
생활 숙련도 최대 3000까지
어디서든 길드 아이템을 꺼낼 수 있음

------------------------------------------------------------------------------------------------
유튜브 구독, 좋아요, 댓글 감사합니다!
치지직 생방송 :  https://chzzk.naver.com/a6ff44bbcd14bc5586e1e3ca70ebc279
------------------------------------------------------------------------------------------------

#검은사막 #연구소 #프리오네악세사리 #신규생활악세 #신규생활도구 #생활숙련도3000 #bdo #blackdesert #preonneaccessories #newlifeskilltools",2025-01-06T07:00:22Z,UCIPqhz-GXXAQE9Nt359oqmg,김하린,,20,https://i.ytimg.com/vi/krEM_wKmlf0/hqdefault.jpg,,PT21M49S,1309,21:49,2d,hd,false,False,public,False,436,8,0,1180,157382,415,2023-01-12T05:21:22.772051Z,ko
